method_name,condition_name,n_seeds,n_failed,n_gross_error,failure_rate,gross_error_rate,unusable_rate,convergence_rate,displacement_rmse_mean_m,displacement_rmse_median_m,displacement_rmse_std_m,displacement_rmse_p05_m,displacement_rmse_p95_m,peak_absolute_error_mean_m,phase_rmse_mean_rad,runtime_s_mean
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.66550373492278e-09,4.6822709395740564e-09,2.959127996444184e-10,4.157756691431679e-09,5.113847016692391e-09,1.1172458382348895e-08,0.09264925574544339,3.327739977976307e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.591273290221498e-09,4.627840906452541e-09,2.893378385434644e-10,4.1026795721382094e-09,5.032933939037769e-09,1.0942322085960422e-08,0.09117516080393742,8.086276002359228e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.08",50,0,0,0.0,0.0,0.0,,4.069084150960034e-09,4.058638793855647e-09,4.074649866332947e-10,3.447924819932927e-09,4.8086790779216384e-09,1.0808993563424011e-08,0.08080534055306389,0.00010347094003009261
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.08",50,0,0,0.0,0.0,0.0,,4.0690841509600625e-09,4.0586387938558025e-09,4.0746498663329033e-10,3.4479248199329378e-09,4.80867907792172e-09,1.0808993563424058e-08,0.0808053405530644,7.797529997333186e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.08",50,0,0,0.0,0.0,0.0,,3.836704483805656e-09,3.805082125120752e-09,3.584712313637227e-10,3.3732282606887177e-09,4.373799389429467e-09,1.017196621881585e-08,0.07619066131680702,3.43427400184737e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.291895378809326e-09,5.339150794776132e-09,4.2178471411197604e-10,4.543040614610394e-09,6.02901468342295e-09,1.3594575358721594e-08,0.10508836691297824,2.57399000111036e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.08",50,0,0,0.0,0.0,0.0,1.0,4.272731939840289e-09,4.3270297537535455e-09,4.5214078146616695e-10,3.560706193523155e-09,4.980253109391959e-09,1.1136429284283589e-08,0.08484945178862652,0.0003159499399589549
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.295383215816248e-09,5.261444745173097e-09,4.2363218635779974e-10,4.611118180995059e-09,6.023981097686112e-09,1.3577937032989752e-08,0.10515762963812275,4.330360061430838e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.306955054866066e-09,5.344161395406499e-09,4.250485931225214e-10,4.5488978617473945e-09,6.037804051462582e-09,1.3626151624979982e-08,0.1053874273912671,8.37632000548183e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.1",50,0,0,0.0,0.0,0.0,,5.0262271173610746e-09,5.019778398898134e-09,5.423607973506326e-10,4.169222545116303e-09,5.91136135887077e-09,1.3291437542587156e-08,0.09981263076596307,0.0001028590999521839
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.1",50,0,0,0.0,0.0,0.0,,5.026227117361082e-09,5.019778398898181e-09,5.423607973506336e-10,4.1692225451162965e-09,5.9113613588707736e-09,1.329143754258717e-08,0.09981263076596321,7.58008600678295e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.1",50,0,0,0.0,0.0,0.0,,4.803574768714769e-09,4.717110056337674e-09,4.942912958369467e-10,4.052543684760371e-09,5.7239047609969575e-09,1.2787423615269334e-08,0.09539112012872067,3.7134859976504234e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.0815226186921985e-09,6.060847996259702e-09,5.334937766966422e-10,5.377449825325555e-09,7.197847160005205e-09,1.567457856114445e-08,0.12076906941544613,2.139332000297145e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.1",50,0,0,0.0,0.0,0.0,1.0,5.4206472545632215e-09,5.325883876632386e-09,7.471929310747988e-10,4.524304517219365e-09,6.439233824015725e-09,1.4043364227727527e-08,0.10764516809505373,0.00036055848002433774
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.146075437895908e-09,6.0885488613091505e-09,5.197193127660017e-10,5.440950914068151e-09,7.3157277547836194e-09,1.590222555756364e-08,0.12205098257966152,3.4227601281600073e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.104441787528573e-09,6.0671617842078906e-09,5.384784418982207e-10,5.3960301326118435e-09,7.228611431658969e-09,1.571285739694604e-08,0.12122420653581738,8.755899994866923e-05
